cnpjSemTraco,prazoMedioRecebimentoVendas,titulosEmAberto,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,limiteEmpresaAnaliseCredito,kmeans
PHAH89661785417349,12,1428.0,70088.0,41968.0,74551.0,74551.0,11867.0,26295.0,30368.0,185078.0,41213.0,143865.0,2551000.0,False,False,5595680.0,1
UCJV25038941031608,0,0.0,7350372.0,3357234.0,7579665.0,4222431.0,95666.0,4196919.0,3173220.0,19428398.0,5566236.0,13862162.0,100000.0,False,True,26400.0,0
FXQK96318443618481,0,0.0,5518934.0,3941458.0,12075866.0,4025013.0,897815.0,1291174.0,3771335.0,17496592.0,5910310.0,11586282.0,2500000000.0,True,False,1974261312.0,2
HMLH49235417615497,0,0.0,3488992.0,4915898.0,3592780.0,472217.0,3658024.0,824895.0,1063783.0,4404736.0,0.0,0.0,200000.0,False,True,5400.0,0
DAZV16794881945936,0,0.0,182926.0,265311.0,307121.0,41810.0,0.0,0.0,181329.0,458448.0,0.0,0.0,40000.0,False,True,77000.0,0
ZFJU34155086137740,0,0.0,3725977.0,1223027.0,3766410.0,1273875.0,654996.0,611195.0,975936.0,7661997.0,3647182.0,4014815.0,150000.0,False,False,115500.0,1
DKQG03119805771810,32,4130.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62186614.0,20104951.0,42081663.0,420000.0,False,False,5819033.0,1
HOGI17846219921673,0,0.0,4308720.0,1871194.0,4458018.0,2586824.0,0.0,2163317.0,1778916.0,4472773.0,1425072.0,3047701.0,500000.0,False,False,2047123.0,1
HOXM94262756399831,0,0.0,53465.0,54808.0,141453.0,66986.0,53127.0,0.0,19369.0,125572.0,63888.0,61684.0,10000.0,False,True,9240.0,0
JHKE43140618989511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446567.0,3033355.0,2413212.0,300000.0,False,True,271498.0,0
LEOE24621112190771,0,0.0,10162243.0,7000798.0,13174741.0,3673942.0,2759604.0,4192580.0,4325599.0,0.0,0.0,0.0,3600000.0,False,False,2399558.0,1
DJQY68299091886555,0,0.0,1692746.0,908963.0,1997761.0,313202.0,261519.0,601187.0,1076792.0,7545846.0,5822104.0,1723742.0,100000.0,True,False,141843.0,2
GYQP38468749883275,0,0.0,6599282.0,6977339.0,8062821.0,245614.0,2433937.0,2117779.0,4035155.0,7234002.0,2633740.0,4600262.0,500000.0,False,True,5400.0,0
NDVC07389615071099,0,0.0,9859000.0,6806237.0,10719639.0,1844044.0,3274532.0,3767231.0,5663354.0,8077424.0,3370847.0,4706577.0,500000.0,True,False,600000.0,2
CGWD37171168526141,0,0.0,13034370.0,7082100.0,14478824.0,5006784.0,1035679.0,4856434.0,7694437.0,13302264.0,5538219.0,7764045.0,500000.0,True,False,0.0,2
DNYH62876430076297,0,0.0,4311445.0,3447726.0,4721894.0,-277951.0,788164.0,1574288.0,2613658.0,4261465.0,1768781.0,2492684.0,50000.0,False,False,105000.0,1
CXZL53017660555525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803930.0,0.0,0.0,80000.0,False,True,14720.0,0
PLCA84617922265313,0,0.0,498602.0,130436.0,500484.0,192954.0,63868.0,0.0,303251.0,398430.0,0.0,0.0,21000.0,False,True,17760.0,0
TTNX95785681065760,0,0.0,7431234.0,2328559.0,7734412.0,559286.0,0.0,653854.0,6616105.0,4664367.0,0.0,0.0,200000.0,True,False,0.0,2
OLIJ74363766832280,0,0.0,2944729.0,419708.0,2950120.0,2530412.0,0.0,2260535.0,317840.0,7011386.0,2946639.0,4064747.0,100000.0,False,False,362682.0,1
GGUN14250793034191,0,0.0,1533528.0,269228.0,1631990.0,1362762.0,1013112.0,116391.0,78124.0,1108088.0,614951.0,493137.0,10000.0,False,True,12420.0,0
SYZZ38193823169319,0,0.0,1103900.0,1002415.0,1996654.0,663369.0,0.0,633581.0,379009.0,372817.0,260151.0,112666.0,45000.0,False,False,68000.0,1
SWOF95823904708825,0,0.0,150921134.0,121199817.0,196459199.0,75259383.0,98211.0,27224935.0,106905810.0,726763527.0,201609131.0,525154396.0,5000000.0,True,False,0.0,2
JHPV01172678900396,0,0.0,1844770.0,291317.0,1974910.0,1683593.0,0.0,33756.0,1368561.0,3709789.0,1428712.0,2281077.0,250000.0,False,True,159100.0,0
XGCX31661930782586,0,0.0,2536269.0,444041.0,2536269.0,2340632.0,0.0,1504506.0,900156.0,2569044.0,1042743.0,1526301.0,200000.0,False,True,34400.0,0
MSKE69721332710956,0,0.0,2735209.0,849082.0,2854106.0,1996410.0,0.0,2642352.0,1873944.0,7204047.0,3701825.0,3502222.0,20000.0,False,True,66000.0,0
VWEX24260301038124,22,1920.0,8600738.0,5314303.0,10305898.0,860360.0,1541230.0,3882107.0,2498617.0,0.0,0.0,0.0,100000.0,False,False,2214006.0,1
VDTE14497932482068,0,0.0,148940022.0,105742097.0,149016630.0,37219498.0,6055033.0,93415422.0,35583759.0,306698500.0,48489866.0,258208634.0,5000000.0,True,False,10174150.0,2
IFSH55168398193543,0,0.0,3482187.0,1177381.0,3589847.0,2412466.0,0.0,479445.0,673681.0,6936281.0,3251040.0,3685241.0,125000.0,False,True,45000.0,0
XSMX58556890209679,0,0.0,2071929.0,1311114.0,2130348.0,818335.0,0.0,362881.0,1077293.0,5110563.0,2428287.0,2682276.0,500000.0,False,False,205477.0,1
CFOO85597670333653,0,0.0,1642103.0,1708227.0,1642103.0,-66123.0,0.0,0.0,2173388.0,745259.0,0.0,0.0,30000.0,False,True,5400.0,0
ODZX76066014442225,0,0.0,5856186.0,55517.0,6017870.0,5141608.0,211102.0,3742709.0,480032.0,3248256.0,1691576.0,1556680.0,40000.0,False,False,720.0,1
XKUT24745710795780,0,0.0,818221.0,414432.0,83443.0,420010.0,85181.0,535003.0,258181.0,790284.0,257941.0,532343.0,200000.0,False,True,5400.0,0
OCUC12317118726332,0,0.0,3053655.0,1451531.0,4503883.0,1652278.0,0.0,405244.0,1786454.0,5576077.0,1437736.0,4138341.0,66000.0,False,False,38000.0,1
IFZS36279558153912,27,1315.0,151839.0,55259.0,151839.0,96580.0,0.0,0.0,127439.0,133594.0,0.0,0.0,100000.0,False,True,8000.0,0
QIXD98860215907578,66,44163.5,7495584.0,1825999.0,7715933.0,5841069.0,95135.0,3236030.0,1288327.0,10196302.0,5307266.0,6259164.0,200000.0,False,True,110920.0,0
UKUL66072252809106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4561838.0,0.0,0.0,600000.0,False,False,7040.0,1
AWOJ83491841406714,76,205885.6,30383000.0,17419000.0,31049000.0,1525000.0,7745000.0,11752000.0,14892000.0,71143000.0,20471000.0,50672000.0,8000000.0,False,False,7418245.0,1
KGIX85912650614721,0,0.0,1512679.0,796119.0,1832772.0,1001550.0,15361.0,1481154.0,519834.0,4218505.0,1688307.0,2530198.0,100000.0,False,True,43000.0,0
QPXL14014224142733,0,0.0,51002.0,43612.0,54152.0,40000.0,1780.0,0.0,5552.0,32306.0,0.0,0.0,10000.0,False,False,11200.0,1
ZLWX98976426200465,0,0.0,547778.0,358883.0,591890.0,233007.0,0.0,20714.0,520648.0,1828644.0,1032259.0,796385.0,55800.0,False,False,15540.0,1
MXAH20993874964162,0,0.0,1237013.0,1211286.0,1261286.0,714887.0,0.0,231300.0,946764.0,2183981.0,1299575.0,884406.0,50000.0,False,False,13200.0,1
WPHM25499099603327,0,0.0,6665543.0,3464325.0,7025714.0,337469.0,3223919.0,1810718.0,4198707.0,14218458.0,0.0,0.0,500000.0,False,True,278547.0,0
ZTQC46715832019161,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407773.0,0.0,0.0,100000.0,True,True,720.0,3
OIBA47002076400115,0,0.0,3837068.0,779349.0,4575445.0,3796096.0,0.0,1363853.0,1954247.0,9218914.0,2770907.0,6448007.0,4000000.0,False,False,995139.0,1
YETX18404705074756,99,98944.35,115309062.0,82093124.0,160446690.0,77686365.0,10276319.0,39514548.0,66764827.0,464781076.0,149272777.0,315508299.0,500000.0,False,True,47082862.0,0
UQUH72595348437743,0,0.0,1592690.0,427099.0,1592690.0,1165590.0,0.0,0.0,1475537.0,1818035.0,1818035.0,0.0,100000.0,False,True,17200.0,0
YIJG71602169145381,0,0.0,1618171.0,823302.0,1633589.0,709349.0,0.0,100975.0,867645.0,1934105.0,774635.0,1159470.0,100000.0,False,False,720.0,1
OZOC51274269473452,0,0.0,8871914.0,6436428.0,9011522.0,2575093.0,0.0,4144177.0,208879.0,0.0,0.0,0.0,150000.0,False,False,890061.0,1
NINA53656081715813,32,5802.0,2061445.0,815428.0,20061445.0,19246016.0,799099.0,1990013.0,0.0,12433554.0,0.0,0.0,2000000.0,False,True,720.0,0
XLVH75581607200795,0,0.0,3056902.0,93624.0,3070613.0,2976989.0,0.0,2240295.0,767084.0,2895486.0,819112.0,2076374.0,100000.0,False,True,235399.0,0
OCKE00432478882634,113,31248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14144690.0,6145022.0,7999668.0,1500000.0,False,False,0.0,1
AISX72495193411291,0,0.0,211603.0,80284.0,211603.0,128233.0,49100.0,8526.0,94653.0,464709.0,0.0,0.0,80000.0,False,True,6210.0,0
IAUP65357173836777,0,0.0,821397.0,491191.0,821397.0,0.0,0.0,87107.0,30140.0,2885222.0,2885222.0,0.0,30000.0,False,False,6480.0,1
FKWA23828790343443,0,0.0,812326000.0,510368000.0,1468975000.0,524176000.0,186000000.0,267882000.0,417980000.0,2711601000.0,794839000.0,1916762000.0,4100000000.0,False,False,122808320.0,1
PQLL63545280951738,0,0.0,7902581.0,2983894.0,7966709.0,4982816.0,37436.0,2591000.0,4369160.0,19233107.0,5841916.0,13391191.0,200000.0,False,False,1448121.0,1
YGZO31471378357154,0,0.0,1504239.0,821703.0,1569789.0,325422.0,613311.0,507337.0,443826.0,2345584.0,723910.0,1621674.0,200000.0,True,False,39600.0,2
KRST28775610809302,0,0.0,19584.0,11934.0,38734.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,3694515.0,False,False,78000.0,1
HOUD59335702825463,0,0.0,26761519.0,5610881.0,35197065.0,25819483.0,0.0,1341381.0,9692062.0,43411154.0,16739274.0,26671880.0,1800000.0,False,False,4536000.0,1
BZWY87027262551553,0,0.0,1366630.0,637709.0,1428204.0,665356.0,125138.0,505548.0,151561.0,1428301.0,580231.0,848070.0,30000.0,False,False,2806.0,1
YGPD81704371639473,21,13248.0,7951460.0,4686113.0,7959097.0,3261598.0,1235500.0,0.0,1594900.0,23014397.0,6239000.0,16775861.0,65000.0,False,False,13500.0,1
XTNK35468197805589,0,0.0,484467.0,292863.0,872410.0,0.0,0.0,353597.0,16572.0,787817.0,787817.0,0.0,500000.0,False,False,0.0,1
AFUR51263585195474,0,0.0,10703377.0,5916432.0,58534669.0,39518008.0,0.0,2984950.0,4343948.0,27523088.0,3177669.0,24345419.0,68369088.0,True,False,2150400.0,2
GIGH19668946585573,53,840.0,243634.0,34748.0,694034.0,659286.0,0.0,118000.0,73309.0,845983.0,485462.0,360521.0,50000.0,False,True,38379.0,0
KVQM63019276867391,0,0.0,976927.0,267645.0,1088352.0,496434.0,0.0,469088.0,459469.0,480144.0,275381.0,204763.0,30000.0,False,True,2468.0,0
EOIB60827414985499,0,0.0,33590798.0,28802791.0,35069468.0,6266676.0,0.0,0.0,0.0,84443992.0,10717215.0,73726777.0,300000.0,True,False,10331455.0,2
VOEE16421673999376,0,0.0,2379930.0,2160668.0,2440975.0,280306.0,0.0,14516.0,1404886.0,2529657.0,690871.0,1838786.0,12000.0,True,False,720.0,2
NINT55337660214231,30,75342.02,18592872.0,12311274.0,19256280.0,3956422.0,8412308.0,367717.0,80963.0,24761286.0,111482264.0,136243550.0,1500000.0,False,True,5200.0,0
RTTG22322393557254,0,0.0,2731520.0,626508.0,2996883.0,1202264.0,265504.0,2471925.0,230160.0,979702.0,438533.0,541169.0,180000.0,True,False,0.0,2
EBGF27107432817677,0,0.0,2416874.0,570364.0,2694521.0,2053062.0,133000.0,1442202.0,782211.0,4020326.0,1920866.0,2099460.0,50000.0,False,True,43000.0,0
DMIT63323528042731,0,0.0,3234932.0,3354775.0,3354775.0,3288118.0,0.0,0.0,340712.0,6070436.0,5039006.0,1031430.0,100000.0,False,True,2200.0,0
YTBR66149718289186,120,321812.57,16377543.0,129436455.0,268359890.0,7826575.0,60657659.0,9813984.0,93981204.0,379738171.0,102948295.0,276789876.0,500000.0,False,False,0.0,1
WNMF23294348311972,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397613.0,397613.0,0.0,10000.0,False,True,3200.0,0
IAVK69258349903706,0,0.0,188606.0,13040.0,188606.0,118904.0,0.0,0.0,0.0,611066.0,0.0,0.0,50000.0,False,True,1280.0,0
DHQI64727176133234,0,0.0,12121750.0,17379471.0,19467096.0,473771.0,0.0,9010626.0,3145285.0,35373571.0,0.0,0.0,118000.0,False,False,444035.0,1
KHUS24914493083021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,False,True,4320.0,0
RRII53336597568998,0,0.0,24709929.0,3894602.0,28680640.0,24785638.0,0.0,9795202.0,14113458.0,31519757.0,0.0,0.0,54000.0,False,False,4860.0,1
LYAR73802403270290,0,0.0,3813604.0,1036364.0,3830001.0,2061973.0,0.0,917597.0,2895286.0,2426522.0,765135.0,1661387.0,700000.0,False,False,551113.0,1
KNXS46460365479416,0,0.0,5030262.0,3866217.0,5544947.0,1283202.0,109015.0,2450263.0,2356913.0,23714453.0,4030137.0,19684316.0,399900.0,False,False,42319.0,1
ZOJS05536348522355,0,0.0,682591.0,-1134941.0,780841.0,-225948.0,0.0,668655.0,0.0,903053.0,45702.0,857351.0,100000.0,False,True,720.0,0
ARXP04118112882196,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473640.0,0.0,0.0,170000.0,False,False,114000.0,1
MKWH34837435191928,22,4452.0,1502833.0,838322.0,1635446.0,717258.0,148556.0,709435.0,554454.0,5365906.0,2493972.0,2871934.0,115000.0,False,False,540000.0,1
WNUK21040529375766,0,0.0,853424.0,326705.0,2607351.0,1795554.0,67000.0,81645.0,515003.0,1577219.0,461913.0,1115306.0,1342240000.0,False,False,28480345.0,1
YAIW39653953166934,0,0.0,853424.0,326705.0,2607351.0,1795554.0,67000.0,181645.0,515003.0,1577219.0,461913.0,1115306.0,1342240000.0,False,False,28480345.0,1
HNJV35627991332399,0,0.0,853424.0,326705.0,26076351.0,1795554.0,67000.0,181645.0,515003.0,1577219.0,461913.0,1115306.0,1342240000.0,True,False,0.0,2
SHPM69808226559844,0,0.0,2270131.0,637421.0,2747718.0,2110296.0,0.0,713148.0,288702.0,8241007.0,3952807.0,4288200.0,15000.0,False,False,511864.0,1
LKWQ13529797557954,0,0.0,39037790.0,10571404.0,45995467.0,35424062.0,733543.0,4295437.0,1238376.0,0.0,0.0,0.0,2500000.0,False,False,717815.0,1
HCPJ95834241584965,0,0.0,39037790.0,10571414.0,45995467.0,35424062.0,733543.0,4295437.0,1238376.0,0.0,0.0,0.0,2500000.0,False,False,717815.0,1
NKYD12034820295226,0,0.0,39037790.0,10571404.0,45995467.0,35424062.0,733543.0,4295437.0,1238376.0,0.0,0.0,0.0,2500000.0,False,False,717815.0,1
KOTI49582710663197,0,0.0,6235071.0,5319398.0,6497957.0,402337.0,2577699.0,3292790.0,1175077.0,15037020.0,7337426.0,7699594.0,400000.0,False,False,972711.0,1
UPBE35458640921366,0,0.0,144889.0,23090.0,189176.0,165032.0,0.0,11730.0,110314.0,364075.0,164503.0,199572.0,110000.0,False,True,3840.0,0
RHCZ20139478150320,0,0.0,61631000.0,27479000.0,156635000.0,91812000.0,35939000.0,6862000.0,0.0,540523000.0,104531000.0,435992000.0,93044803.0,True,False,23851372.0,2
TOSB51053090876275,0,0.0,18427000.0,10319000.0,21912000.0,1713000.0,3487000.0,12766000.0,0.0,21351000.0,8878000.0,12473000.0,100000.0,False,False,159285.0,1
UPJY91275145944662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372514.0,0.0,0.0,110000.0,False,True,140400.0,0
KNDY69144436667856,0,0.0,1474983.0,12690131.0,2074926.0,-10615204.0,12303701.0,852770.0,0.0,7436026.0,6812147.0,623879.0,50000.0,False,False,116701.0,1
QBJN87684236973923,0,0.0,32751000.0,9958000.0,0.0,4089000.0,0.0,0.0,0.0,19930000.0,18722000.0,1208000.0,100000.0,False,False,1872280.0,1
YZJZ74754922350776,0,0.0,63375000.0,20754000.0,75675000.0,54217000.0,12800000.0,22480000.0,0.0,3018000.0,1282000.0,1736000.0,3500000.0,False,False,127853.0,1
OHHN47856668444726,0,0.0,4345363.0,4106484.0,6738012.0,2631527.0,0.0,1804196.0,0.0,9046276.0,3676928.0,5369348.0,50000.0,False,False,425500.0,1
HDCP21674482518994,11,21067.2,3730912.0,3028509.0,3839849.0,670247.0,863971.0,2409392.0,813758.0,5752872.0,2295022.0,3457850.0,110000.0,False,True,40500.0,0
FHYA12754210149121,0,0.0,1899709.0,281306.0,1958532.0,1057410.0,619815.0,520721.0,1036602.0,2542054.0,1157778.0,1384276.0,120000.0,False,True,34030.0,0
HZPR80695852974157,0,0.0,51679.0,41776.0,52862.0,2000.0,0.0,3280.0,13299.0,55640.0,22046.0,33594.0,2000.0,False,False,2640.0,1
FAQU28592300404331,0,0.0,26597138.0,10494905.0,41399579.0,18220014.0,11586002.0,8901486.0,2339447.0,307926671.0,0.0,0.0,1772000.0,False,False,6344377.0,1
EKFW96917765445914,8,6400.0,389627.0,82400.0,445510.0,363109.0,0.0,48142.0,48326.0,596949.0,342610.0,254339.0,70000.0,False,False,8800.0,1
NUFQ87069383121838,0,0.0,319367.0,205871.0,413719.0,137636.0,0.0,180660.0,110700.0,917281.0,521207.0,396074.0,100000.0,False,False,38000.0,1
DHDW81512597788897,0,0.0,81183193.0,7513352.0,81199464.0,73686112.0,0.0,66746715.0,8125603.0,109615316.0,35964465.0,73650851.0,3000000.0,False,False,15580925.0,1
AJPI34912420632913,0,0.0,2501123.0,228994.0,2744500.0,2456475.0,0.0,2383547.0,105583.0,784131.0,307389.0,476742.0,200000.0,False,False,42686.0,1
YRGK00455360959243,0,0.0,4445207.0,675022.0,4933833.0,4258810.0,49679.0,1409815.0,2561189.0,7931992.0,3142960.0,4789032.0,15000.0,False,False,495000.0,1
HXJA10240121394453,0,0.0,951194.0,56877.0,2604462.0,2547585.0,0.0,535742.0,406792.0,1706534.0,1706534.0,0.0,50000.0,False,False,3300.0,1
OXUE45401517274109,0,0.0,1021044.0,1480290.0,1367403.0,-112886.0,0.0,292705.0,373570.0,1514705.0,391857.0,1122848.0,94000.0,True,False,62400.0,2
IZQR11493452953378,0,0.0,5656746.0,4356832.0,5998165.0,1634041.0,24500.0,990247.0,3474772.0,13524430.0,5897895.0,7626535.0,80000.0,False,False,555000.0,1
FNBQ99042027606413,0,0.0,1138551.0,709633.0,1229847.0,520214.0,520760.0,598456.0,357923.0,2833660.0,1627675.0,1205985.0,200000.0,False,True,186938.0,0
BAWT38959881857786,0,0.0,102056905.0,62673765.0,191640405.0,188243873.0,24667553.0,29103821.0,19443551.0,155916155.0,72163739.0,83752416.0,127256221.0,False,False,0.0,1
UDSU64936459507935,0,0.0,1281008.0,1162583.0,1372485.0,18377.0,100000.0,296487.0,749917.0,5345726.0,1341423.0,4004303.0,10000.0,False,True,1760.0,0
HSZH55177567038605,0,0.0,672365.0,73658.0,673490.0,599831.0,0.0,20676.0,114733.0,169235.0,53711.0,115524.0,45000.0,False,False,7360.0,1
SSHZ90651722960447,0,0.0,1908598.0,106706.0,1936123.0,1829416.0,0.0,1178.0,234192.0,1746931.0,1746931.0,0.0,30000.0,False,False,19980.0,1
VELL72834827646335,0,0.0,354145932.0,269569216.0,57272132.0,115274525.0,7342892.0,149242236.0,142264134.0,434115695.0,176441323.0,257674372.0,339943809.0,False,False,8787783.0,1
TLNB22226585228206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3771457.0,0.0,0.0,93700.0,False,True,46600.0,0
OQTP06350836010371,0,0.0,1671393.0,616009.0,1827620.0,981242.0,0.0,627189.0,548473.0,4584806.0,1990095.0,2594711.0,33000.0,False,False,192400.0,1
XLNC07002754445884,0,0.0,6668591.0,7700934.0,7580135.0,-120799.0,1106681.0,4105197.0,490000.0,0.0,0.0,0.0,530000.0,False,False,3101924.0,1
SVFD06822523353016,0,0.0,381245.0,87030.0,387336.0,300306.0,15739.0,0.0,44651.0,336832.0,304453.0,32379.0,100000.0,False,True,36321.0,0
NOLU77339307457738,0,0.0,1144529.0,505063.0,1228687.0,661283.0,0.0,594794.0,398475.0,2367371.0,888587.0,1478784.0,150000.0,False,False,2200.0,1
YITQ33858532103565,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114682989.0,0.0,0.0,100000.0,False,False,43779872.0,1
HRMT88015115094244,0,0.0,2288400.0,293216.0,2290299.0,1290395.0,0.0,0.0,1185493.0,939895.0,700615.0,239280.0,100000.0,False,False,14520.0,1
DONS52383761131210,0,0.0,1280452.0,858654.0,1292546.0,374503.0,0.0,587315.0,395736.0,3919267.0,1433311.0,2485956.0,100000.0,False,True,32400.0,0
YIFN96265378084872,0,0.0,23012654.0,18690706.0,32077970.0,3223012.0,15429146.0,8336900.0,7663813.0,34858388.0,16149507.0,18708881.0,350000.0,False,False,5852571.0,1
IGLB54997747372230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272586.0,0.0,0.0,100000.0,False,True,2430.0,0
KTXD89520841246511,0,0.0,14883.0,24655.0,14883.0,-9772.0,20000.0,0.0,111581.0,39044.0,12730.0,26314.0,25000.0,False,True,1760.0,0
GRNO28010711929674,0,0.0,133496.0,38259.0,202673.0,164413.0,0.0,5856.0,90655.0,1043423.0,371939.0,671484.0,80000.0,False,True,7360.0,0
FTBB38417492364989,0,0.0,1288606.0,559192.0,1288606.0,729413.0,1975.0,657379.0,744088.0,187189.0,175677.0,11512.0,55000.0,False,False,11880.0,1
GGJU66061727510768,0,0.0,227802.0,92868.0,1624630.0,263734.0,1268028.0,167487.0,167487.0,795073.0,228276.0,566797.0,200000.0,False,False,1255.0,1
NUGC11634538161108,0,0.0,9016099.0,992870.0,9262913.0,7987407.0,282635.0,1378374.0,1698076.0,6695873.0,3326431.0,3369442.0,200000.0,False,False,0.0,1
XWMA62720821739797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57472.0,0.0,0.0,20000.0,False,True,880.0,0
GPFI74458257494722,0,0.0,1035366.0,262263.0,1434947.0,1162413.0,18919.0,43241.0,14129.0,2524427.0,0.0,0.0,100000.0,False,True,102600.0,0
RRYE50165755616791,0,0.0,85328914.0,6248985.0,90756445.0,82069422.0,404603.0,82892316.0,1875506.0,43894144.0,23603012.0,20291132.0,12000000.0,False,False,2379050.0,1
AANH69260102434077,0,0.0,828847.0,96715.0,868327.0,771612.0,0.0,77089.0,595870.0,2804091.0,1135093.0,1668998.0,30000.0,False,False,8640.0,1
NPBT71122652365200,0,0.0,828847.0,96715.0,868327.0,771612.0,0.0,77089.0,595870.0,2804091.0,1135093.0,1668998.0,200000.0,False,False,2220.0,1
DGFA43623485232793,0,0.0,308543.0,694793.0,323465.0,-45769.0,288067.0,0.0,294465.0,692163.0,692163.0,0.0,50000.0,False,False,87400.0,1
CXBK25746260819457,64,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000000.0,False,False,77058410.0,1
RRLU17114106394880,0,0.0,258518.0,1590.0,258518.0,256928.0,0.0,5000.0,0.0,183564.0,170571.0,12993.0,93700.0,False,True,2700.0,0
OKFK11813743879606,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1182718.0,0.0,0.0,100000.0,False,True,5120.0,0
CCPD73888991302021,0,0.0,21105491.0,11922252.0,25271059.0,13348806.0,4107499.0,13128894.0,6516935.0,47027090.0,20505598.0,26521492.0,50000.0,False,False,3268439.0,1
SLUA32337517673766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51875036.0,0.0,0.0,550000.0,False,False,1966404.0,1
DIKW95064845122941,0,0.0,2206382.0,148087.0,2398884.0,2250797.0,0.0,0.0,504314.0,867918.0,100213.0,767705.0,1000000.0,True,False,22215.0,2
BUNK47917149545751,82,13646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234482.0,0.0,0.0,100000.0,False,True,13200.0,0
ESTG52141925374013,19,3960.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260341.0,0.0,0.0,30000.0,True,False,3960.0,2
OODA21412791117229,0,0.0,86193.0,10969.0,86193.0,75223.0,0.0,0.0,0.0,79025.0,0.0,0.0,50000.0,False,False,10800.0,1
XDTE66508836247286,0,0.0,4132781.0,2745864.0,4134251.0,658645.0,1121551.0,2006316.0,860678.0,4036098.0,875232.0,3160866.0,210000.0,False,True,1065943.0,0
FPGM51624725177610,0,0.0,23542189.0,19374708.0,35695052.0,11575571.0,9800000.0,11609384.0,11609384.0,97107584.0,44991280.0,52116304.0,5400000.0,False,False,6333974.0,1
DCPR75676344835914,43,14118.48,12810862.0,7206213.0,14234466.0,1400999.0,0.0,6809284.0,4511499.0,11253703.0,0.0,0.0,350000.0,True,False,637513.0,2
TCZC81490587003343,0,0.0,4284504.0,2369584.0,4303056.0,1993471.0,0.0,3064506.0,36084.0,7578810.0,2777564.0,4801246.0,500000.0,False,True,720.0,0
FWGE10579613374083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3060377.0,0.0,0.0,100000.0,False,True,81400.0,0
PMUO95840226130668,0,0.0,692615.0,796197.0,741581.0,-54614.0,28328.0,547698.0,0.0,3664930.0,907049.0,2757881.0,72400.0,False,True,33040.0,0
CURZ58720556634420,0,0.0,1161653.0,477737.0,1424040.0,792318.0,194000.0,844113.0,294056.0,2406486.0,768526.0,1637960.0,104000.0,False,True,19980.0,0
GEZM79916030451328,0,0.0,23542189.0,19394708.0,35695052.0,11575571.0,9787901.0,11609384.0,8708545.0,97107584.0,44991280.0,52116304.0,5400000.0,False,False,6333974.0,1
SBTO02806906107421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069685.0,0.0,0.0,72400.0,True,True,3960.0,3
NOGK73181727973318,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57345896.0,0.0,0.0,200000.0,False,False,7643188.0,1
YWRM61386046260025,0,0.0,6907569.0,2728784.0,7184978.0,4443781.0,267213.0,2312327.0,2599733.0,4349975.0,1472633.0,2877342.0,600000.0,False,False,89100.0,1
RYBF59315848604227,0,8600.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764783.0,0.0,0.0,100000.0,False,True,1385.0,0
QYTD37249525966867,0,0.0,29038320000.0,27503820000.0,54823500000.0,12923280000.0,0.0,20093580000.0,0.0,4464000000.0,0.0,0.0,0.0,False,False,0.0,1
KJUE27506310301010,0,0.0,1206923.0,40302.0,1347053.0,1096742.0,0.0,226732.0,381254.0,2676576.0,710104.0,1966472.0,400000.0,False,False,211860.0,1
LGCZ46908713454397,0,0.0,753690.0,96018.0,753690.0,657671.0,0.0,162390.0,88163.0,1836328.0,1371341.0,464987.0,300000.0,False,True,27440.0,0
ILTY95196531800077,0,0.0,1194132.0,462532.0,1969022.0,1506490.0,0.0,681911.0,443632.0,2326289.0,744333.0,1581956.0,460000.0,False,False,27000.0,1
